"Cursus","Cursusnaam","Collegejaar","Medewerker"
"201500148","Intelligent Interaction Design CREA","2015","M7640167"
"201500148","Intelligent Interaction Design CREA","2015","M7640630"
"201500148","Intelligent Interaction Design CREA","2015","M7640634"
"201500148","Intelligent Interaction Design CREA","2015","M7640965"
"201500148","Intelligent Interaction Design CREA","2015","M7641100"
"201500148","Intelligent Interaction Design CREA","2015","M7643214"
"201500148","Intelligent Interaction Design CREA","2015","M7646927"
"201500148","Intelligent Interaction Design CREA","2015","M7647221"
"201500148","Intelligent Interaction Design CREA","2015","M7680470"
"201500148","Intelligent Interaction Design CREA","2015","M7685594"
"201500148","Intelligent Interaction Design CREA","2015","M7697303"
"201500149","Educational measurement","2015","M7640961"
"201500149","Educational measurement","2015","M7641300"
"201500149","Educational measurement","2015","M7648658"
"201500149","Educational measurement","2015","M7688530"
"201500149","Educational measurement","2015","M7691803"
"201500150","Onderwijskundig meten","2015","M7640961"
"201500150","Onderwijskundig meten","2015","M7641300"
"201500150","Onderwijskundig meten","2015","M7648658"
"201500150","Onderwijskundig meten","2015","M7688530"
"201500150","Onderwijskundig meten","2015","M7691803"
"201500151","Basics for Process Design","2015","M7641525"
"201500151","Basics for Process Design","2015","M7692766"
"201500152","Stage EPA 15EC","2015","M7642599"
"201500152","Stage EPA 15EC","2015","M7646446"
"201500153","Stage EPA 30EC","2015","M7642599"
"201500153","Stage EPA 30EC","2015","M7646446"
"201500154","Signalen, systemen en modellen","2015","M7642086"
"201500154","Signalen, systemen en modellen","2015","M7643241"
"201500154","Signalen, systemen en modellen","2015","M7647395"
"201500154","Signalen, systemen en modellen","2015","M7685594"
"201500154","Signalen, systemen en modellen","2015","M7686530"
"201500155","Waves, Interference and Probability","2015","M7641720"
"201500155","Waves, Interference and Probability","2015","M7643206"
"201500155","Waves, Interference and Probability","2015","M7643241"
"201500155","Waves, Interference and Probability","2015","M7647354"
"201500155","Waves, Interference and Probability","2015","M7665520"
"201500155","Waves, Interference and Probability","2015","M7683108"
"201500155","Waves, Interference and Probability","2015","M7692342"
"201500156","Concepten in de vastestoffysica","2015","M7641107"
"201500156","Concepten in de vastestoffysica","2015","M7641214"
"201500156","Concepten in de vastestoffysica","2015","M7646268"
"201500156","Concepten in de vastestoffysica","2015","M7681127"
"201500156","Concepten in de vastestoffysica","2015","M7681740"
"201500157","Vloeistoffysica","2015","M7641107"
"201500157","Vloeistoffysica","2015","M7642078"
"201500157","Vloeistoffysica","2015","M7642740"
"201500157","Vloeistoffysica","2015","M7643472"
"201500157","Vloeistoffysica","2015","M7644747"
"201500158","Regulatory Design and Implementation","2015","M7687239"
"192402500","Persuasive Communication","2015","M7647118"
"201000273","Basic Course III","2015","M7642599"
"201000273","Basic Course III","2015","M7680361"
"201000274","Basic Course IV","2015","M7642599"
"201000274","Basic Course IV","2015","M7680361"
"201000275","Democracy Theory","2015","M7642599"
"201000275","Democracy Theory","2015","M7680361"
"201000276","Policy Network Analysis","2015","M7642599"
"201000276","Policy Network Analysis","2015","M7680361"
"201000277","Domestic Politics / Local Government I","2015","M7642599"
"201000277","Domestic Politics / Local Government I","2015","M7680361"
"201000278","Domestic Politics / Local Government II","2015","M7642599"
"201000278","Domestic Politics / Local Government II","2015","M7680361"
"201000279","Policy Area Studies","2015","M7642599"
"201000279","Policy Area Studies","2015","M7680361"
"193800070","Injections, Punctures and Catheterize","2015","M7687794"
"193800070","Injections, Punctures and Catheterize","2015","M7689175"
"193800070","Injections, Punctures and Catheterize","2015","M7694219"
"193800080","Surgical Skills","2015","M7688792"
"193800080","Surgical Skills","2015","M7693636"
"193800080","Surgical Skills","2015","M7693661"
"193800080","Surgical Skills","2015","M7697772"
"193800080","Surgical Skills","2015","M7699243"
"193810010","Biological Control Systems","2015","M7641774"
"193810010","Biological Control Systems","2015","M7642085"
"193810020","Advanced Techniques for Signal Analysis","2015","M7643281"
"193810020","Advanced Techniques for Signal Analysis","2015","M7644010"
"193810020","Advanced Techniques for Signal Analysis","2015","M7682553"
"193810070","Identification of Human Motor Control","2015","M7641837"
"193810070","Identification of Human Motor Control","2015","M7642709"
"201400572","Smart Products","2015","M7640198"
"201400572","Smart Products","2015","M7641270"
"201400572","Smart Products","2015","M7641281"
"201400572","Smart Products","2015","M7641586"
"201400572","Smart Products","2015","M7642490"
"201400572","Smart Products","2015","M7642504"
"201400572","Smart Products","2015","M7643450"
"201400572","Smart Products","2015","M7648330"
"201400572","Smart Products","2015","M7681246"
"201400572","Smart Products","2015","M7683652"
"201400572","Smart Products","2015","M7686799"
"201400572","Smart Products","2015","M7692387"
"201400572","Smart Products","2015","M7695503"
"201400572","Smart Products","2015","M7699012"
"201400573","Philosophy of science in Practice","2015","M7646848"
"201400573","Philosophy of science in Practice","2015","M7662288"
"201400574","History of science and Technology","2015","M7646598"
"201400575","Technolab","2015","M7646848"
"201400575","Technolab","2015","M7662288"
"201400576","Philolab","2015","M7662197"
"201400576","Philolab","2015","M7690145"
"201400577","Science Synthesis","2015","M7642103"
"201400578","Design Synthesis","2015","M7642763"
"201400578","Design Synthesis","2015","M7661656"
"201400578","Design Synthesis","2015","M7695817"
"201400578","Design Synthesis","2015","M7696913"
"201400579","Research Methods in Psychology","2015","M7645632"
"201400579","Research Methods in Psychology","2015","M7647908"
"201400579","Research Methods in Psychology","2015","M7692184"
"201400579","Research Methods in Psychology","2015","M7695811"
"201400579","Research Methods in Psychology","2015","M7695871"
"201400580","Psychology and Crime","2015","M7662294"
"201400580","Psychology and Crime","2015","M7685015"
"201400580","Psychology and Crime","2015","M7695871"
"201400580","Psychology and Crime","2015","M7698342"
"201400581","Risk and Leadership","2015","M7641065"
"201400581","Risk and Leadership","2015","M7641079"
"201400581","Risk and Leadership","2015","M7681441"
"201400582","Learning and Individual Differences","2015","M7696243"
"201400583","Cognition and Technical Systems","2015","M7648691"
"201400583","Cognition and Technical Systems","2015","M7693506"
"200900030","Onderzoek van Wiskunde","2015","M7640400"
"200900030","Onderzoek van Wiskunde","2015","M7640787"
"200900030","Onderzoek van Wiskunde","2015","M7640905"
"200900030","Onderzoek van Wiskunde","2015","M7641013"
"200900030","Onderzoek van Wiskunde","2015","M7641774"
"200900030","Onderzoek van Wiskunde","2015","M7643472"
"200900030","Onderzoek van Wiskunde","2015","M7644236"
"200900030","Onderzoek van Wiskunde","2015","M7644645"
"200900030","Onderzoek van Wiskunde","2015","M7646701"
"200900030","Onderzoek van Wiskunde","2015","M7686530"
"200900030","Onderzoek van Wiskunde","2015","M7686546"
"200900030","Onderzoek van Wiskunde","2015","M7687601"
"200900032","Stage Psychologie - 5 ec","2015","M7641199"
"200900033","Stage Psychologie - 10 ec","2015","M7641199"
"200900033","Stage Psychologie - 10 ec","2015","M7643179"
"200900033","Stage Psychologie - 10 ec","2015","M7687386"
"201400217","Computer Systems for EE","2015","M7640869"
"201400217","Computer Systems for EE","2015","M7640977"
"201400217","Computer Systems for EE","2015","M7641244"
"201400217","Computer Systems for EE","2015","M7643281"
"201400217","Computer Systems for EE","2015","M7646349"
"201400217","Computer Systems for EE","2015","M7648910"
"201400217","Computer Systems for EE","2015","M7688749"
"201400218","Statistiek en Analyse","2015","M7641004"
"201400218","Statistiek en Analyse","2015","M7641013"
"201400218","Statistiek en Analyse","2015","M7641100"
"201400218","Statistiek en Analyse","2015","M7643058"
"201400218","Statistiek en Analyse","2015","M7647415"
"201400218","Statistiek en Analyse","2015","M7699058"
"201400220","Academic Research Skills ME/SET/CEM/CME","2015","M7641944"
"201400220","Academic Research Skills ME/SET/CEM/CME","2015","M7645325"
"201400220","Academic Research Skills ME/SET/CEM/CME","2015","M7682708"
"201400220","Academic Research Skills ME/SET/CEM/CME","2015","M7685564"
"201400221","Probability Theory and Statistics","2015","M7643724"
"201400224","Creating Biological Tissues BMT Mod 5","2015","M7640906"
"201400224","Creating Biological Tissues BMT Mod 5","2015","M7641163"
"201400224","Creating Biological Tissues BMT Mod 5","2015","M7641928"
"201400224","Creating Biological Tissues BMT Mod 5","2015","M7646125"
"201400224","Creating Biological Tissues BMT Mod 5","2015","M7685891"
"201400224","Creating Biological Tissues BMT Mod 5","2015","M7686441"
"201400224","Creating Biological Tissues BMT Mod 5","2015","M7687612"
"201400224","Creating Biological Tissues BMT Mod 5","2015","M7688447"
"201400224","Creating Biological Tissues BMT Mod 5","2015","M7688549"
"201400224","Creating Biological Tissues BMT Mod 5","2015","M7693636"
"201400230","Web Application Programming","2015","EXTERN"
"201400230","Web Application Programming","2015","M7641971"
"201400230","Web Application Programming","2015","M7643247"
"201400230","Web Application Programming","2015","M7644064"
"201400230","Web Application Programming","2015","M7660479"
"201400230","Web Application Programming","2015","M7686527"
"201400230","Web Application Programming","2015","M7696276"
"201400232","Software Reengineering","2015","M7644387"
"201200174","Biomaterialen TG","2015","M7648048"
"201200174","Biomaterialen TG","2015","M7649500"
"201200174","Biomaterialen TG","2015","M7688589"
"201200179","Science","2015","M7642908"
"201200179","Science","2015","M7643206"
"201200179","Science","2015","M7643294"
"201200179","Science","2015","M7646268"
"201200179","Science","2015","M7695874"
"201200180","Seminar Digital Society in 2020","2015","M7682358"
"201200181","MDO TG","2015","M7649594"
"201200181","MDO TG","2015","M7681981"
"191199130","Academische vorming B2","2015","M7642434"
"191199130","Academische vorming B2","2015","M7643419"
"191199130","Academische vorming B2","2015","M7646125"
"191199140","Academische vorming B3","2015","M7642434"
"191199140","Academische vorming B3","2015","M7646064"
"191199140","Academische vorming B3","2015","M7646125"
"191199140","Academische vorming B3","2015","M7647056"
"197455100","Vrij Project B","2015","M7641696"
"197455100","Vrij Project B","2015","M7642060"
"197455150","Vrij Project C","2015","M7641696"
"197455200","Vrij Project D","2015","M7641696"
"197457000","Science Education and Communication","2015","M7641695"
"197457000","Science Education and Communication","2015","M7691551"
"197457100","Onderwijskunde 1","2015","M7641696"
"197457300","Science Communication and New Technologi","2015","M7641695"
"197493700","Inleiding Vakdidactiek Natuurkunde-Minor","2015","M7642060"
"197493700","Inleiding Vakdidactiek Natuurkunde-Minor","2015","M7689539"
"201200197","Materials Science and Engineering","2015","M7640746"
"201200197","Materials Science and Engineering","2015","M7641345"
"201200197","Materials Science and Engineering","2015","M7642220"
"201200197","Materials Science and Engineering","2015","M7648048"
"201200197","Materials Science and Engineering","2015","M7665046"
"201200197","Materials Science and Engineering","2015","M7681127"
"201200205","Capita Selecta Algemene Economie","2015","M7662335"
"201200205","Capita Selecta Algemene Economie","2015","M7696041"
"201200206","Remote Care Nearby for Create","2015","M7647645"
"201200206","Remote Care Nearby for Create","2015","M7689637"
"201200206","Remote Care Nearby for Create","2015","M7699738"
"201200207","Capita Selecta Operations Research","2015","M7684697"
"201200207","Capita Selecta Operations Research","2015","M7692419"
"201600006","EE Participation in large multidisciplin","2015","M7641270"
"201600006","EE Participation in large multidisciplin","2015","M7643291"
"201500238","Biomaterialen PM TG1","2015","M7640367"
"201500238","Biomaterialen PM TG1","2015","M7646898"
"201500238","Biomaterialen PM TG1","2015","M7686943"
"201500238","Biomaterialen PM TG1","2015","M7688973"
"201500238","Biomaterialen PM TG1","2015","M7690091"
"201500238","Biomaterialen PM TG1","2015","M7690163"
"201500239","S3: Eng: Emperical Evid. in Eng. Labwork","2015","M7686814"
"201500240","S3: Soc Sci: Interdiscipl. Research Meth","2015","M7686814"
"201500241","S3: Electives","2015","M7686814"
"201500241","S3: Electives","2015","M7693664"
"201500242","Semester 5: Exchange","2015","M7640995"
"201500242","Semester 5: Exchange","2015","M7641990"
"201500242","Semester 5: Exchange","2015","M7686814"
"201500243","Personal Pursuit 3","2015","M7692145"
"201500247","Statica - PB","2015","M7647476"
"201500248","Materiaal - PB","2015","M7687168"
"201500252","Digital logic and computer organization","2015","M7640977"
"201500254","Circuits & Electronics and Signals","2015","M7646667"
"201500262","Option Pricing","2015","M7647473"
"201500263","Project Finance for Engineers","2015","M7647473"
"201500264","Sound Engineering Exercises","2015","EXTERN"
